Region,.model,Period,Sealevel,trend,season_12,remainder,season_adjust,Date
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1994 Jun,13.5763376309242,-22.394944646963307,1.911838448713206,34.0594438291743,11.664499182210994,1994-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1994 Jul,5.070863781280863,-22.152488296870416,-9.102605688222948,36.32595776637423,14.17346946950381,1994-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1994 Aug,-13.021822622741372,-22.08193172321857,1.1580460407337725,7.902063059743426,-14.179868663475144,1994-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1994 Sep,-19.177319275614952,-22.011375149566724,0.4872931465166783,2.3467627274350953,-19.66461242213163,1994-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1994 Oct,-27.785576712255075,-21.94081857591488,-11.77826097123988,5.933502834899681,-16.007315741015198,1994-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1994 Nov,-30.055254254912484,-23.61978476621244,-1.7103781324746936,-4.725091356225349,-28.34487612243779,1994-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1994 Dec,-37.32859194377589,-25.298750956510002,-10.818632746601347,-1.2112082406645435,-26.509959197174545,1994-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Jan,-17.753527272725098,-26.977717146807564,36.26366816454763,-27.039478290465162,-54.017195437272726,1995-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Feb,-13.587365028249272,-28.13339554426974,0.9550614638331348,13.590969052187333,-14.542426492082406,1995-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Mar,-25.09849886880246,-29.28907394173191,3.152625608662372,1.0379494642670792,-28.25112447746483,1995-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Apr,-96.4131911237103,-30.444752339194086,-21.023235651912614,-44.94520313260361,-75.38995547179769,1995-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 May,-11.092631222011592,-27.90078338164835,11.200757459391442,5.607394700245315,-22.293388681403034,1995-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Jun,-47.36490588342938,-25.356814424102616,1.0890928336421914,-23.097184292968954,-48.45399871707157,1995-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Jul,-17.88658036948508,-22.81284546655688,-9.48991897472183,14.416184071793628,-8.396661394763251,1995-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Aug,-7.565824657546246,-17.510136879820543,1.0801952965380894,8.864116925736207,-8.646019954084336,1995-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Sep,-19.68202054792861,-12.207428293084202,0.22898888139118584,-7.7035811362355915,-19.911009429319794,1995-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Oct,-46.722228175733306,-6.904719706347864,-11.739690396236385,-28.07781807314906,-34.98253777949692,1995-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Nov,-65.91651465552343,-4.724397994179679,-1.8107791384124083,-59.38133752293133,-64.10573551711101,1995-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1995 Dec,3.456978216918867,-2.5440762820114946,-12.138044241139974,18.139098740070335,15.59502245805884,1995-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Jan,113.8593306723729,-0.36375456984331045,37.98244274025099,76.24064250196523,75.87688793212192,1996-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Feb,66.71775558869827,-0.5473292773183337,3.6073487377732203,63.65773612824338,63.110406850925045,1996-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Mar,7.186791327975648,-0.7309039847933569,1.8515028629927568,6.066192449776248,5.3352884649828916,1996-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Apr,48.41704589333684,-0.9144786922683803,-17.8752014970857,67.20672608269092,66.29224739042255,1996-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 May,-33.28650373268199,-1.2091715638783997,11.1007137904629,-43.17804595926649,-44.38721752314489,1996-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Jun,-18.734501635607177,-1.5038644354884192,-1.5562283294176436,-15.674408870701116,-17.178273306189535,1996-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Jul,-61.11543362973715,-1.7985573070984389,-10.391685487499958,-48.92519083513874,-50.723748142237184,1996-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Aug,-31.912137801720146,-4.295113275513909,0.9628868706523402,-28.57991139685858,-32.87502467237249,1996-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Sep,-40.67416974179057,-6.791669243929379,-0.6304088408022587,-33.252091657058934,-40.04376090098831,1996-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Oct,3.492552221957773,-9.288225212344848,-11.545691012087087,24.326468446389708,15.03824323404486,1996-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Nov,-39.13986666665231,-9.12018578297491,-3.345912304942352,-26.67376857873505,-35.79395436170996,1996-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1996 Dec,18.267483462633788,-8.95214635360497,-13.980468033853393,41.20009785009215,32.247951496487175,1996-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Jan,81.51367478772403,-8.784106924235031,39.987166164664586,50.310615547294475,41.52650862305944,1997-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Feb,0.1862062572040486,-6.669029133302644,6.525889882477032,0.3293455080296601,-6.339683625272984,1997-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Mar,-17.07583439101019,-4.553951342370257,0.7969390101403598,-13.318822058780292,-17.87277340115055,1997-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Apr,-42.97720469168368,-2.4388735514378697,-14.514088564234731,-26.02424257601108,-28.46311612744895,1997-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 May,-3.7908556681089465,-0.661579815619364,11.180268784765248,-14.309544637254831,-14.971124452874195,1997-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Jun,-15.316357431921466,1.1157139201991417,-4.063488472324962,-12.368582879795646,-11.252868959596505,1997-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Jul,-4.3656507965039175,2.8930076560176468,-11.196928623203947,3.9382701706823826,6.831277826700029,1997-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Aug,-7.055262784489608,4.699320409998582,0.8938515425158299,-12.64843473700402,-7.9491143270054385,1997-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Sep,26.336483025604636,6.5056331639795175,-1.4897837445713649,21.320633606196484,27.826266770176,1997-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Oct,-46.139282866557366,8.311945917960452,-11.407306743736166,-43.04392204078165,-34.7319761228212,1997-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Nov,37.34916319240761,10.734593294109768,-4.992298521493394,31.606868419791237,42.341461713901005,1997-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1997 Dec,19.58293079928173,13.157240670259082,-15.997391148829887,22.423081277852535,35.58032194811162,1997-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Jan,67.1140000000695,15.579888046408398,38.96387958902215,12.570232364638949,28.150120411047347,1998-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Feb,55.40595062466538,16.956297994117215,10.802424597811903,27.64722803273626,44.60352602685347,1998-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Mar,4.712828039453878,18.332707941826033,-0.3984667996121354,-13.22141310276002,5.111294839066014,1998-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Apr,-24.582525465445343,19.709117889534852,-9.317853541815778,-34.973789813164416,-15.264671923629566,1998-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 May,21.009390813921286,17.988725886419946,12.241447401048006,-9.220782473546667,8.76794341287328,1998-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Jun,25.05964096543396,16.26833388330504,-7.779971371507577,16.571278453636495,32.839612336941535,1998-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Jul,23.7783491395087,14.547941880190134,-14.741495471023867,23.97190273034244,38.51984461053257,1998-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Aug,20.947850251954357,12.594363969417754,2.007096693661566,6.346389588875036,18.94075355829279,1998-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Sep,27.652679452110625,10.640786058645373,-0.8877495828996962,17.89964297636495,28.540429035010323,1998-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Oct,1.3596845315298856,8.687208147872994,-8.611816217537099,1.2842926011939895,9.971500749066983,1998-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Nov,23.62501750952393,8.439834541886949,-3.7093918512363224,18.894574818873302,27.33440936076025,1998-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1998 Dec,-38.0187084150058,8.192460935900902,-20.54625197205962,-25.66491737884708,-17.47245644294618,1998-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Jan,7.259878048630851,7.945087329914857,37.56417759640579,-38.249386877689794,-30.30429954777494,1999-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Feb,-28.18443150684388,7.561639858026958,14.818827312858557,-50.564898677729396,-43.00325881970244,1999-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Mar,-1.4396660958916503,7.1781923861390595,-1.7377211929671552,-6.880137289063555,0.2980550970755049,1999-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Apr,33.7639073711576,6.794744914251161,-4.121507184317847,31.090669641224288,37.88541455547545,1999-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 May,38.18604251462868,5.9858783598482574,13.446697271091251,18.75346688368917,24.73934524353743,1999-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Jun,12.08516956236662,5.177011805445354,-11.202563215817744,18.11072097273901,23.287732778184363,1999-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Jul,-3.206693506194055,4.368145251042451,-17.842351462859376,10.26751270562287,14.635657956665321,1999-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Aug,10.390365465279304,4.179647072218109,3.697298882587523,2.513419510473672,6.693066582691781,1999-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Sep,11.55781536184713,3.9911488933937664,0.42448779834800365,7.142178670105359,11.133327563499126,1999-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Oct,28.307316680100286,3.8026507145694244,-5.01377306742553,29.518439032956387,33.32108974752581,1999-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Nov,29.15031128798887,3.85656681485913,-1.5315831527302826,26.825327625860023,30.68189444071915,1999-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),1999 Dec,-82.18206033461396,3.910482915148836,-24.173010879062293,-61.91953237070051,-58.009049455551676,1999-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Jan,-38.26246577400031,3.9643990154385413,29.83600744564928,-72.06287223508814,-68.09847321964959,2000-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Feb,-1.9740406687410805,4.572459831738542,13.356126197027272,-19.902626697506896,-15.330166865768353,2000-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Mar,6.190371207899032,5.180520648038544,1.3325590264662122,-0.3227084666057243,4.85781218143282,2000-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Apr,15.56592780006513,5.788581464338545,-7.414823844580406,17.19217018030699,22.980751644645537,2000-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 May,73.66066007778609,11.21898133223339,15.278922026409884,47.16275671914281,58.3817380513762,2000-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Jun,-0.5907754650909336,16.64938120012824,-12.045665952549637,-5.194490712669536,11.454890487458703,2000-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Jul,-3.28824252384576,22.079781068023085,-17.32236792048396,-8.045655671384885,14.0341253966382,2000-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Aug,33.356600771456016,28.68832801631605,6.5914458204011845,-1.9231730652612171,26.765154951054832,2000-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Sep,-1.057882069797916,35.29687496460902,1.6044208123502592,-37.95917784675719,-2.6623028821481753,2000-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Oct,1.996060906593145,41.90542191290198,-0.2309307704852731,-39.67843023582356,2.226991677078418,2000-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Nov,22.858000000000395,43.56031744984768,-0.5354270178008372,-20.166890432046447,23.393427017801233,2000-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2000 Dec,67.88568488165309,45.215212986793375,-23.999738510161077,46.670210405020796,91.88542339181417,2000-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Jan,158.44008217398627,46.87010852373908,21.799681275572276,89.77029237467491,136.640400898414,2001-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Feb,92.2159975736469,46.367066418541036,11.539715253191321,34.30921590191455,80.67628232045558,2001-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Mar,53.78585527282541,45.864024313342995,4.003575609210742,3.9182553502716715,49.782279663614666,2001-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Apr,80.58103611453086,45.360982208144954,-11.127275128553217,46.34732903493913,91.70831124308408,2001-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 May,30.24524627320278,39.09600539293844,16.67214117099685,-25.522900290732505,13.573105102205933,2001-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Jun,1.0037298549507638,32.831028577731914,-13.333758657440201,-18.493540065340948,14.337488512390966,2001-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Jul,1.2748132715435712,26.566051762525394,-17.253358703694214,-8.037879787287608,18.528171975237786,2001-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Aug,46.60799969447165,19.31901096959617,9.03539981877451,18.253588906100966,37.572599875697136,2001-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Sep,16.259349937764718,12.07197017666695,2.3349422730575182,1.85243748804025,13.9244076647072,2001-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Oct,43.571405469568816,4.82492938373773,4.105014145569071,34.64146194026201,39.466391323999744,2001-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Nov,-32.66642142529462,1.6380070589095852,0.01634590865178101,-34.32077439285599,-32.6827673339464,2001-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2001 Dec,-102.350341192757,-1.5489152659185592,-24.256815645918483,-76.54461028091995,-78.09352554683852,2001-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Jan,-43.706813186989145,-4.735837590746703,16.27272953716642,-55.24370513340885,-59.97954272415556,2002-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Feb,31.48889030481566,-4.31361780260754,11.069385721477623,24.733122385945578,20.419504583338036,2002-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Mar,34.607179037903116,-3.8913980144683764,11.137792594113066,27.360784458258426,23.46938644379005,2002-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Apr,-39.80153941604496,-3.469178226329213,-10.880545620304542,-25.451815569411206,-28.92099379574042,2002-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 May,21.893835615685852,1.5770110922704466,10.394977479359307,9.921847044056099,11.498858136326545,2002-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Jun,-15.010370189090875,6.623200410870107,-16.561226482940757,-5.072344117020224,1.5508562938498827,2002-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Jul,-34.78366593386422,11.669389729469767,-13.711293944667482,-32.74176171866651,-21.07237198919674,2002-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Aug,22.14043576746333,13.818307421085267,8.530507195086622,-0.20837884870855916,13.609928572376708,2002-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Sep,37.71762128205441,15.967225112700767,0.9103301631562626,20.840066006197382,36.80729111889815,2002-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Oct,32.464162484812746,18.116142804316265,6.2773122680165345,8.070707412479948,26.186850216796213,2002-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Nov,8.985832295557161,18.09921067323522,0.8740382225056575,-9.987416600183716,8.111794073051504,2002-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2002 Dec,90.39968100846275,18.08227854215417,-20.168528767113088,92.48593123342167,110.56820977557584,2002-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Jan,99.8283886256404,18.065346411073126,10.833015549520143,70.93002666504714,88.99537307612026,2003-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Feb,10.095446506001213,17.635466031958842,10.750733525038408,-18.290753050996038,-0.6552870190371944,2003-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Mar,-25.034787412672834,17.205585652844558,18.48812649880478,-60.72849956432218,-43.522913911477616,2003-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Apr,-54.17827974006711,16.775705273730274,-10.346480497737879,-60.60750451605951,-43.83179924232923,2003-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 May,-0.31272302040375344,15.264540415273403,4.476368096568348,-20.053631532245504,-4.789091116972101,2003-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Jun,13.585174236872762,13.75337555681653,-19.371801401816903,19.203600081873134,32.95697563868966,2003-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Jul,7.713777938088626,12.24221069835966,-9.693997681238512,5.16556492096748,17.40777561932714,2003-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Aug,11.20438356165915,13.08442229497553,8.543294056077695,-10.423332789394076,2.6610895055814545,2003-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Sep,33.27292939935633,13.926633891591399,0.04584551821069193,19.300449989554238,33.22708388114564,2003-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Oct,-1.5560436279654173,14.768845488207269,9.027731816914477,-25.352620933087163,-10.583775444879894,2003-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Nov,53.15500428048799,16.41062870557024,2.3278459243048086,34.41652965061294,50.827158356183176,2003-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2003 Dec,4.215587481721871,18.05241192293321,-15.51395462673428,1.677130185522941,19.72954210845615,2003-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Jan,4.199972194133293,19.69419514029618,-6.11514601620772,-9.379076929955168,10.315118210341012,2004-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Feb,29.043335709294528,19.624441915738338,5.561274318253082,3.8576194753031103,23.482061391041448,2004-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Mar,65.16923952640222,19.5546886911805,21.215880489320284,24.39867034590144,43.95335903708194,2004-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Apr,-6.689806743563054,19.484935466622655,-1.5711563193722806,-24.603585890813427,-5.118650424190773,2004-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 May,36.159814331819376,18.80017079894959,-1.6292336990889977,18.988877231958785,37.789048030908376,2004-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Jun,-4.534553198355404,18.115406131276522,-12.669427111537518,-9.980532218094408,8.134873913182114,2004-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Jul,17.387634765581545,17.430641463603457,0.06338165128656115,-0.10638834930847452,17.324253114294983,2004-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Aug,25.61538461538823,16.883327119008367,6.186794077021341,2.5452634193585233,19.42859053836689,2004-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Sep,-1.1313661203037135,16.336012774413277,-1.4472068831888736,-16.020172011528118,0.31584076288516005,2004-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Oct,46.84914363400915,15.788698429818185,8.031622036101535,23.02882316808943,38.817521597907614,2004-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Nov,28.019093851087828,14.946862837784964,6.412986778847578,6.659244234455285,21.60610707224025,2004-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2004 Dec,-48.944869574264395,14.105027245751744,-15.344018260998041,-47.70587855901809,-33.60085131326635,2004-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Jan,1.626466304347474,13.263191653718524,-23.170025698533856,11.533300349162806,24.79649200288133,2005-01-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Feb,39.597505145899326,11.948406837858597,0.22347942131555898,27.425618886725168,39.37402572458377,2005-02-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Mar,42.4702950472792,10.63362202199867,23.753681216129667,8.082991809150863,18.716613831149534,2005-03-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Apr,13.222197903100456,9.318837206138744,6.949132909082912,-3.045772212121199,6.2730649940175445,2005-04-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 May,17.152770711378153,7.949928980209967,-8.054952130861034,17.257793862029217,25.207722842239185,2005-05-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Jun,-32.8733368879132,6.581020754281191,-6.370237561629126,-33.08412008056526,-26.503099326284072,2005-06-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Jul,20.7779306323636,5.212112528352415,9.33450813918434,6.231309964826845,11.44342249317926,2005-07-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Aug,21.61833074423879,4.593963603780709,3.259986379506268,13.764380760951816,18.358344364732524,2005-08-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Sep,0.7140873750342358,3.9758146792090026,-3.5946218768785863,0.33289457270381906,4.308709251912822,2005-09-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Oct,-10.198113914906003,3.357665754637297,6.334206234909101,-19.8899859044524,-16.532320149815103,2005-10-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Nov,-28.54428967216542,3.371913768868722,9.74987818492151,-41.666081625955655,-38.29416785708693,2005-11-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2005 Dec,20.350302444364402,3.386161783100148,-15.892238939003908,32.85637960026816,36.24254138336831,2005-12-01
Adriatic Sea,STL(Sealevel ~ trend() + season(period = 12)),2006 Jan,-21.693682310532694,3.400409797331573,-30.62644738250103,5.532355274636764,8.932765071968337,2006-01-01
